Discharge Temp(F),Water Temp(F),Water Flow Rate(gpm),Intake Air Temp(F),Air Flow(cfm)
61.8,120.6,0.8,43.7,1224.2
62.1,121,0.8,43.5,1228.2
62.2,122.1,0.8,44,1228.6
62.2,122.9,0.8,44,1229.2
62.1,122.7,0.8,44.1,1223.8
62.2,121.8,0.8,44.3,1222.6
62.5,120.9,0.8,44.6,1222
62.5,120.9,0.8,44.6,1233.7
62.4,121.8,0.8,44.1,1230.9
62.3,122.7,0.8,44,1221.3
62.1,122.8,0.8,43.9,1221.2
62.2,122.1,0.8,44.1,1222.3
62.4,121.1,0.8,44.2,1230.8
62.7,120.7,0.8,44.4,1217.3
62.9,121.4,0.8,44.7,1224.5
62.9,122.4,0.8,44.7,1219
62.7,122.9,0.8,44.8,1219.7
62.5,122.5,0.8,44.6,1229
62.5,121.5,0.8,44.6,1227.4
62.8,120.8,0.8,44.7,1214.6
63.1,120.9,0.8,44.8,1231.7
63.3,121.8,0.8,45.3,1225.5
63.3,122.7,0.8,45.4,1219
63.2,122.7,0.8,45.5,1224.2
63.6,121.9,0.8,46.1,1239
63.6,120.9,0.8,46.6,1231.1
63.8,120.7,0.8,46.2,1216.5
64,121.3,0.8,46.6,1220.9
63.7,122.3,0.8,46.7,1225.6
63.4,122.8,0.8,46.1,1221.7
63.3,122.2,0.8,46.3,1239
63.3,121.2,0.8,46.3,1222.3
63.5,120.6,0.8,46.1,1227.4
63.6,120.9,0.8,46.1,1217.5
63.5,122,0.8,45.7,1215.8
63.4,122.8,0.8,45.8,1229.1
63.3,122.7,0.8,45.8,1222.1
63.3,121.7,0.8,46.1,1219
63.3,120.9,0.8,45.9,1215.6
63.3,120.8,0.8,45.7,1227.7
63.4,121.6,0.8,45.6,1227.5
63.4,122.6,0.8,45.6,1227.4
63.4,122.8,0.8,45.7,1229.2
63.7,122,0.8,46.4,1223.7
63.8,121.1,0.8,46.8,1221.7
63.9,120.7,0.8,46.5,1225.8
64.1,121.3,0.8,46.4,1220.5
64.2,122.3,0.8,46.8,1220.5
64,122.8,0.8,47,1228.3
63.6,122.4,0.8,46.7,1233.2
63.6,121.4,0.8,46.3,1230.9
63.7,120.7,0.8,46.5,1230.5
63.7,120.9,0.8,46.2,1219.4
63.7,121.9,0.8,46,1221.8
63.6,122.7,0.8,46.2,1221.3
63.3,122.6,0.8,46,1236.7
63,121.8,0.8,45.7,1217.7
62.9,120.9,0.8,45.4,1228.9
63.2,120.8,0.8,45.1,1230.5
63.5,121.4,0.8,45.4,1225.6
63.5,122.6,0.8,45.6,1217.7
63.2,122.8,0.8,45.7,1233.1
63.1,122.1,0.8,45.6,1221.4
63.2,121.1,0.8,45.6,1226.2
63.3,120.6,0.8,45.8,1228.7
63.5,121,0.8,45.8,1228.9
63.4,122,0.8,45.8,1231.6
63.1,122.7,0.8,45.8,1213.8
62.7,122.5,0.8,45.3,1227.8
62.5,121.6,0.8,45,1228.8
62.5,120.8,0.8,44.6,1232.1
62.6,120.7,0.8,44.5,1230.5
62.6,121.6,0.8,44.6,1224.2
62.3,122.6,0.8,44.3,1230.1
61.8,122.8,0.8,43.8,1227.6
61.5,122.1,0.8,43.3,1229.8
61.8,121,0.8,43.2,1229.7
62.4,120.6,0.8,43.7,1230.9
63,121.2,0.8,44.4,1215.5
63.1,122.2,0.8,45,1225
63,122.8,0.8,45.3,1226.8
62.6,122.4,0.8,45.2,1226.8
62.5,121.3,0.8,44.6,1229.9
62.5,120.7,0.8,44.7,1221.1
62.6,121,0.8,44.5,1224
62.6,122,0.8,44.2,1227.5
62.7,122.8,0.8,44.2,1224.5
63,122.8,0.8,44.8,1230.3
63.4,121.9,0.8,45.4,1218.1
63.6,121.1,0.8,45.9,1226.4
63.8,120.8,0.8,46,1231.5
63.9,121.6,0.8,45.9,1216.5
63.9,122.5,0.8,45.9,1216.2
63.9,122.8,0.8,46.3,1231.1
63.9,122.1,0.8,46.4,1217.6
64.1,121.1,0.8,46.8,1220.9
64.3,120.6,0.8,47.1,1224
64.3,121.1,0.8,46.9,1223.6
64.3,122.2,0.8,46.8,1218
64.3,122.8,0.8,47,1221.9
64.2,122.6,0.8,47.2,1218.8
64.1,121.6,0.8,47.2,1232.9
64.3,120.8,0.8,46.8,1203.7
64.6,120.8,0.8,47.1,1232.9
64.7,121.7,0.8,47.3,1224.1
64.5,122.6,0.8,47.5,1223.7
64.2,122.8,0.8,47.1,1219.5
64.1,122,0.8,46.8,1224.3
64.1,121,0.8,46.7,1230.2
64.4,120.6,0.8,46.6,1234.9
64.6,121.3,0.8,46.8,1225.1
64.7,122.3,0.8,47.1,1207.4
64.7,122.8,0.8,47.3,1234.1
64.7,122.3,0.8,47.5,1223.5
64.9,121.2,0.8,48,1227.4
65.2,120.6,0.8,48.1,1222.1
65.4,120.9,0.8,48.3,1228.5
65.5,121.9,0.8,48.4,1215.3
65.5,122.7,0.8,48.6,1216.6
65.3,122.6,0.8,48.6,1229
65.4,121.7,0.8,48.8,1231.7
65.5,120.8,0.8,48.9,1223.3
65.7,120.7,0.8,48.9,1226.3
65.9,121.6,0.8,49.1,1217.9
65.8,122.5,0.8,48.9,1217.9
65.7,122.7,0.8,49,1226.7
65.7,122,0.8,49.1,1234.6
65.8,121,0.8,49.3,1225
65.8,120.6,0.8,49.1,1224.5
66,121.2,0.8,49.1,1216.5
66.1,122.2,0.8,49.1,1221.1
65.6,122.8,0.8,48.9,1227.8
65.7,122.6,0.8,48.5,1235.5
66.1,121.4,0.8,49.2,1228.3
66.4,120.9,0.8,48.9,1233.1
67.1,121.2,0.8,48.5,1237.5
68.6,122.3,0.8,48.8,1229.9
71,123.2,0.8,48.5,1233.4
73.4,123.7,1,49,1218.3
73.5,123.1,1.6,49.5,988.7
73.3,122,1.6,49.7,987.7
73.4,121,1.6,49.6,997.2
73.7,120.8,1.6,49.6,996.4
74,121.8,1.6,49.7,993.1
73.7,123.2,1.6,49.5,995.1
73.3,123.7,1.6,49,1001.8
73.1,122.8,1.6,48.8,1000
73,121.7,1.6,48.9,989.4
73.1,120.9,1.6,48.9,1001.5
73.4,121,1.6,48.8,1001
73.7,122.3,1.6,48.6,999.6
73.9,123.5,1.6,48.7,994.8
73.7,123.6,1.6,49.7,989.9
73.5,122.5,1.6,49.6,996.3
73.5,121.4,1.6,49.6,998.6
73.8,120.8,1.6,50,994.5
74.2,121.3,1.6,49.9,991.9
74.1,122.8,1.6,50,986.9
73.9,123.7,1.6,49.6,993.1
73.7,123.2,1.6,49.6,991.6
73.6,122.1,1.6,50.1,997.2
73.5,121.2,1.6,50.2,993.7
73.5,120.7,1.6,49.4,1001.5
73.9,121.6,1.6,49.3,992.9
74,123.1,1.6,49.5,995.2
73.7,123.7,1.6,49.4,995.2
73.5,122.9,1.6,49.4,993.5
73.4,121.8,1.6,49.4,986.6
73.6,121,1.6,49.9,997.1
73.9,120.9,1.6,49.8,986.4
74.1,122.1,1.6,49.8,991
73.8,123.2,1.6,49.4,988.4
73.5,123.7,1.6,49.1,990.4
73.4,122.8,1.6,49.5,989.3
73.2,121.6,1.6,49.9,990.5
73,120.8,1.6,49.1,1000.9
73.3,120.9,1.6,48.6,993.6
73.5,122.2,1.6,48.9,988.6
73.4,123.4,1.6,48.5,993.1
73.1,123.4,1.6,48.6,991.7
73,122.3,1.6,48.7,993.7
73.1,121.3,1.6,48.9,989.2
73.4,120.7,1.6,49.1,990.2
73.8,121.1,1.6,49.5,996.5
73.7,122.6,1.6,48.9,993.4
73.4,123.6,1.6,48.9,987.7
73.3,123.2,1.6,48.9,1002
73.2,122.1,1.6,49.2,995.4
73.3,121.1,1.6,49.4,993.5
73.5,120.8,1.6,49.2,991.5
73.9,121.6,1.6,49.2,998.5
74.1,123,1.6,49.4,986.2
73.7,123.7,1.6,49.8,988
73.3,122.9,1.6,49.4,997.8
73.2,121.7,1.6,48.9,991.3
73.5,120.8,1.6,49.2,993.3
73.8,120.8,1.6,49.4,991.3
74.1,122,1.6,49.6,992.3
73.9,123.3,1.6,49.3,999.5
73.7,123.5,1.6,49.3,995.1
73.5,122.4,1.6,49.5,991.9
73.4,121.4,1.6,49.5,985.7
73.6,120.7,1.6,49.5,986.7
74,121,1.6,49.6,993.1
74.2,122.5,1.6,49.6,991.3
74,123.6,1.6,49.7,997.5
73.7,123.2,1.6,49.9,996.3
73.5,122,1.6,49.8,985.3
73.6,121,1.6,50,1002
73.9,120.7,1.6,49.9,998.3
74.2,121.5,1.6,50,991.8
74.1,123,1.6,49.6,985.5
74,123.6,1.6,49.6,986.1
73.9,123,1.6,49.9,992.9
73.8,121.6,1.6,50.3,984.8
73.8,120.9,1.6,50.3,993.1
74.1,120.9,1.6,50.1,1001.2
74.3,121.9,1.6,49.9,993.3
74,123.4,1.6,49.9,996
73.6,123.5,1.6,49.9,995.4
73.3,122.5,1.6,49.7,1000.1
73,121.4,1.6,49.6,992.2
72.9,120.7,1.6,49.7,988.6
73,120.9,1.6,49.6,1007.2
73.2,122.4,1.6,49.6,1072.5
73.2,123.6,1.6,49.6,1072.6
73.2,123.4,1.6,49.8,1066.2
73.2,122.3,1.6,51,1072.5
73.2,121.2,1.6,50.9,1070.9
73.5,120.6,1.6,51.1,1064.5
73.8,121.2,1.6,51.4,1072.9
73.8,122.7,1.6,51.1,1081.3
73.4,123.6,1.6,50.6,1068.4
73.1,123,1.6,50.4,1067.4
73.1,121.8,1.6,50.8,1071.7
73.2,120.9,1.6,50.9,1073
73.6,120.6,1.6,51.2,1077.7
73.7,121.7,1.6,51.1,1075.3
73.6,123.1,1.6,50.8,1072.9
73.3,123.5,1.6,50.5,1068.4
73.2,122.6,1.6,50.7,1072.5
73.2,121.4,1.6,51.1,1075.5
73.2,120.7,1.6,50.9,1075.9
73.6,120.8,1.6,50.8,1068.3
73.7,122.2,1.6,50.7,1070.2
73.6,123.4,1.6,50.6,1069.1
73.4,123.3,1.6,50.8,1076.1
73.3,122.1,1.6,51,1068.1
73.4,121,1.6,51.1,1060.6
73.6,120.6,1.6,51.2,1066.6
73.9,121.2,1.6,51.2,1070.4
74.1,122.8,1.6,51.3,1073.9
73.8,123.5,1.6,51.4,1071.5
73.4,122.8,1.6,51,1068.8
73.3,121.6,1.6,51.1,1053.2
73.6,120.7,1.6,51.1,1071.4
74,120.7,1.6,51.7,1065.6
74.3,121.7,1.6,51.7,1072.7
74.2,123.1,1.6,51.8,1060.2
74,123.4,1.6,51.9,1068.3
73.8,122.5,1.6,51.8,1068.3
73.8,121.2,1.6,52,1066.9
74,120.6,1.6,52.2,1067.3
74.2,120.9,1.6,51.9,1069.3
74.2,122.3,1.6,51.6,1076.4
74,123.4,1.6,51.6,1075.2
73.7,123.1,1.6,51.5,1055.4
73.4,122,1.6,51.3,1055.5
73.6,121,1.6,51.5,1072.1
73.8,120.5,1.6,51.6,1062.6
74.1,121.2,1.6,51.5,1067.4
74.1,122.7,1.6,51.5,1071.3
73.7,123.4,1.6,51.3,1064.1
73.4,122.6,1.6,51.2,1069.9
73.3,121.5,1.6,51.2,1063.7
73.6,120.6,1.6,51.5,1073.5
73.9,120.7,1.6,51.7,1081.1
74,122,1.6,51.5,1069.6
73.8,123.3,1.6,51.2,1053.6
73.4,123.2,1.6,51.1,1059.2
73.2,122.1,1.6,51.2,1066
72.9,121.1,1.6,51.2,1060.7
72.8,120.5,1.6,51,1067
72.8,121,1.6,50.7,1065.5
73,122.4,1.6,50.8,1134.9
72.9,123.4,1.6,51.3,1153.1
72.5,123,1.6,51.4,1155.2
72.4,121.8,1.6,51.4,1154.3
72.5,120.8,1.6,51.5,1150.8
72.8,120.5,1.6,51.6,1145.7
73.1,121.4,1.6,51.6,1144.4
73,122.9,1.6,51.5,1151.4
72.5,123.5,1.6,51.3,1154.7
72.5,122.6,1.6,50.8,1156.6
72.6,121.4,1.6,51.5,1151
72.6,120.6,1.6,52,1157.5
72.8,120.5,1.6,51.7,1151.5
73.1,121.8,1.6,51.4,1147.9
73.2,123.1,1.6,51.7,1147.2
72.8,123.3,1.6,51.9,1148.7
72.4,122.1,1.6,51.4,1151.5
72.4,121,1.6,51.1,1149.8
72.9,120.4,1.6,52,1160
73.2,120.8,1.6,52,1149.7
73.4,122.3,1.6,52,1153.8
73.2,123.2,1.6,52,1148.7
72.8,122.7,1.6,51.9,1145.4
72.5,121.6,1.6,51.9,1157.2
72.3,120.6,1.6,51.6,1160
72.4,120.3,1.6,51.4,1154.5
72.6,121.2,1.6,51.2,1146.7
72.3,122.8,1.6,50.7,1147.4
72,123.4,1.6,49.6,1151.4
72.3,122.7,1.6,50.2,1155.6
72.3,121.6,1.6,51.4,1148.6
72.3,120.6,1.6,51.2,1150.5
72.7,120.4,1.6,51.1,1147.9
73,121.5,1.6,51.4,1155.1
73,122.9,1.6,51.5,1160.7
72.6,123.3,1.6,51.4,1158.6
72.1,122.3,1.6,51.4,1147
71.7,121.3,1.6,51,1155.8
71.4,120.5,1.6,50,1157.8
71.5,120.6,1.6,49.6,1155.7
71.9,121.8,1.6,48.9,1154.6
72.3,123.1,1.6,49.7,1157.2
72.3,123,1.6,50.8,1139.4
72,122,1.6,50.9,1148.8
72,120.9,1.6,50.7,1145.4
72.3,120.3,1.6,51.1,1160.2
72.7,120.8,1.6,51.2,1155.5
72.9,122.3,1.6,51.4,1162.7
72.7,123.2,1.6,51.4,1159
72.2,122.7,1.6,51.3,1149.5
71.8,121.7,1.6,51.1,1154.3
71.6,120.7,1.6,50.6,1152.4
71.4,120.3,1.6,50.4,1167.6
71.1,120.9,1.6,49.3,1154.4
70.9,122.4,1.6,48,1152.8
71,123.3,1.6,48.3,1148.5
71.1,122.7,1.6,49,1160.3
70.7,121.6,1.6,49.5,1156.8
70.2,120.6,1.6,48.6,1158.8
70.4,120.3,1.6,48,1164.2
70.8,121.1,1.6,48,1161.1
70.8,122.7,1.6,47.9,1152.4
70.8,123.3,1.6,47.9,1153.4
70.6,122.6,1.6,48.5,1157.8
70.3,121.4,1.6,48.2,1149.9
70.5,120.5,1.6,48,1146.6
71,120.3,1.6,48.3,1142.2
71.8,121.4,1.6,48.9,1156.8
72.1,122.8,1.6,50,1153.4
71.7,123.2,1.6,50.2,1143.1
70.9,122.3,1.6,50,1156.3
70.3,121.2,1.6,48.6,1149.3
70.3,120.4,1.6,48.1,1163.2
70.6,120.4,1.6,48.1,1145.1
70.9,121.6,1.6,47.8,1155.1
70.9,122.8,1.6,47.9,1159.7
70.9,123.2,1.6,47.9,1154.8
71,122.3,1.6,48.5,1160.9
71.1,121.1,1.6,49,1146.8
71.6,120.3,1.6,49.6,1155.9
72.5,120.4,1.6,50.5,1150.7
72.8,121.7,1.6,51.3,1152.6
72.6,123,1.6,50.7,1161.2
72.4,122.9,1.6,51.1,1155.8
72.6,121.7,1.6,51.6,1151.1
72.3,120.7,1.6,52,1153.6
72.4,120.2,1.6,51.6,1149.6
72.6,120.8,1.6,51.4,1161.7
72.6,122.3,1.6,50.7,1147.8
72.3,123.1,1.6,51.1,1148.7
71.7,122.5,1.6,50.7,1149.2
71.6,121.4,1.6,49.6,1167.1
72.2,120.4,1.6,50.5,1166.2
72.7,120.2,1.6,51,1165
73.2,121.3,1.6,51.5,1158.6
73.4,122.7,1.6,51.4,1156.2
73.3,122.9,1.6,51.7,1149.8
73.4,121.9,1.6,51.8,1164.2
73.9,120.8,1.6,51.6,1156.4
75.8,120.3,1.6,52,1153.3
77.9,121.1,1.6,53,1138.1
78.1,122.5,1.6,52.9,843.3
77.8,123,1.6,52.1,846.1
77.6,122.2,1.6,52.7,841.5
77.6,121,1.6,52.7,841.2
77.9,120.3,1.6,52.7,834.5
78.2,120.8,1.6,53,838.6
78.1,122.2,1.6,52.7,841.2
77.6,123,1.6,52.6,845.4
77,122.6,1.6,52.1,834.4
76.6,121.4,1.6,51.3,843.3
76.5,120.5,1.6,50.3,840.8
77.1,120.5,1.6,49.7,839.9
77.8,121.7,1.6,50.2,844.3
78.3,122.9,1.6,51.5,846
78.3,122.9,1.6,53.3,839.9
78,121.7,1.6,53.5,846.9
78.2,120.5,1.6,53.2,843.8
78.3,120.2,1.6,53.2,849.6
78.7,121.2,1.6,53.2,840.4
78.6,122.4,1.6,53.4,843.9
78.3,123.1,1.6,53.6,846.7
77.9,122.3,1.6,53.4,837.9
77.8,121,1.6,53.1,837
78.1,120.2,1.6,52.9,844.1
78.4,120.7,1.6,53,838.9
78.6,122.1,1.6,53.1,839.9
78.3,123,1.6,53.5,836
77.9,122.5,1.6,53.3,845.5
77.8,121.2,1.6,53,845.4
77.9,120.3,1.6,53.1,840.9
78,120.3,1.6,52.9,845.7
77.9,121.6,1.6,52.3,835.2
77.6,122.8,1.6,52.2,843.5
77.3,122.8,1.6,52.1,839.2
77,121.5,1.6,51.4,843.3
77.6,120.5,1.6,50.9,851.2
78.3,120.4,1.6,51.9,843.4
78.8,121.6,1.6,52.9,839.8
78.5,122.8,1.6,53.1,849.8
78.2,123,1.6,53,838.1
78.2,121.8,1.6,53,840
78.3,120.6,1.6,53.6,841.2
78.6,120.2,1.6,53.4,838
78.8,121.1,1.6,53.4,835.6
78.8,122.5,1.6,53.6,828.3
78.4,122.9,1.6,53.6,834.8
78.2,122,1.6,53.4,837.9
78.4,120.7,1.6,53.7,840.8
78.6,120.1,1.6,53.8,841.7
79.1,120.8,1.6,53.8,845.7
79.2,122.3,1.6,54.3,832.9
78.8,123,1.6,54.3,838.2
78.5,122.4,1.6,54.1,839.1
78.5,121.1,1.6,54.2,837.7
78.5,120.2,1.6,54.1,835.9
78.8,120.6,1.6,53.9,838.1
78.8,122,1.6,53.5,837.3
78.7,122.9,1.6,53.9,842.9
78.2,122.6,1.6,53.8,842.1
78,121.3,1.6,53.8,843.3
78,120.2,1.6,53.3,838
78.3,120.3,1.6,53.1,838.9
78.3,121.6,1.6,53,835.5
78.1,122.8,1.6,52.7,831.6
77.9,122.9,1.6,52.6,843.9
78.1,121.6,1.6,52.7,838.7
78.3,120.4,1.6,53.6,845.9
78.6,120.1,1.6,53.6,834.1
78.7,120.9,1.6,53.6,834
78.6,122.2,1.6,53.5,840.5
78.1,122.8,1.6,53.6,837.7
77.9,121.8,1.6,53.4,839.3
78,120.6,1.6,53.4,840.5
78.5,119.9,1.6,53.4,837.4
78.6,120.6,1.6,53.6,837.2
78.5,122.1,1.6,53.7,839.3
78.3,122.8,1.6,53.5,837.5
78.1,122.1,1.6,53.4,837
77.9,120.7,1.6,53.4,844
78.1,120,1.6,53.5,839
78.3,120.4,1.6,53.4,840.4
78.4,121.9,1.6,52.7,844.1
78.3,122.8,1.6,53.2,840.2
78,122.3,1.6,53.3,838.2
78,121.1,1.6,53.4,842.8
78.1,120.1,1.6,53.6,844.3
78.2,120.2,1.6,53.7,835.2
78.2,121.6,1.6,53.4,832.4
77.8,122.6,1.6,53.2,828.9
77.2,122.4,1.6,53,831.6
76.7,121.2,1.6,52.4,839.3
76.7,120.2,1.6,51.7,830.8
77.1,120.1,1.6,51.5,849.9
76.9,121.3,1.6,51.7,835.2
76.5,122.5,1.6,51.2,839.9
75.5,122.6,1.6,51.5,845.9
74.8,121.5,1.6,50.3,845
74.5,120.3,1.6,49.6,923.3
74.6,119.8,1.6,49.7,918.2
74.9,120.3,1.6,49.4,923.9
74.8,121.8,1.6,49.1,916.4
74.5,122.7,1.6,48.8,912
74.2,122,1.6,48.8,925
74.2,120.9,1.6,48.8,920.4
74.3,119.9,1.6,49.1,922.9
74.6,120,1.6,48.7,920
74.9,121.4,1.6,48.9,917.6
74.7,122.5,1.6,49.3,922.3
74.5,122.4,1.6,49,915.1
74.4,121.4,1.6,49.4,920.6
74.5,120.2,1.6,49.7,920.9
74.8,119.7,1.6,49.8,923.7
74.9,120.5,1.6,49.2,919.6
75,122,1.6,49.4,920.4
74.7,122.7,1.6,49.5,915.1
74.4,122,1.6,49.4,922
74.3,120.7,1.6,49.2,918.3
74.5,119.9,1.6,49.4,917.1
74.8,120.2,1.6,49,919.4
75,121.6,1.6,49.1,918.5
74.8,122.7,1.6,49.3,913.1
74.4,122.5,1.6,49.3,921.5
74.2,121.3,1.6,49.2,925.2
74.3,120.2,1.6,49.2,915.8
74.5,120,1.6,49.2,911.4
74.8,121,1.6,48.8,915.2
74.8,122.4,1.6,49,918.6
74.4,122.8,1.6,49,921.6
74.3,121.8,1.6,48.8,917.7
74.3,120.6,1.6,49.1,930.5
74.5,119.9,1.6,49.1,917.7
74.9,120.3,1.6,49.1,913
75,121.8,1.6,49.4,917.6
74.8,122.7,1.6,49.6,918.4
74.5,122.3,1.6,49.1,912.3
74.5,121,1.6,49.4,919.6
74.7,120.1,1.6,49.6,926.4
75.2,120,1.6,49.9,923.4
75.3,121.3,1.6,50.2,917.1
75.1,122.5,1.6,49.6,918.3
74.8,122.8,1.6,49.5,924.6
74.4,121.7,1.6,49.7,914.7
74.2,120.6,1.6,49.1,920.9
74.3,120,1.6,48.8,923.1
74.9,120.6,1.6,48.6,923.7
75.3,121.9,1.6,49.3,923.8
75.1,122.9,1.6,50,911.1
74.9,122.4,1.6,50,919.1
74.9,121.2,1.6,50.3,915.8
74.9,120.2,1.6,50.5,921.9
75.3,120,1.6,50,918
75.4,121.3,1.6,50.5,920.2
75,122.6,1.6,49.9,915.2
74.8,122.8,1.6,49.4,917.5
74.6,121.6,1.6,50.1,924.3
74.7,120.5,1.6,49.8,915.7
74.9,120,1.6,50.2,926.4
74.9,120.8,1.6,49.7,916.7
74.9,122.3,1.6,49,924.7
74.6,123,1.6,49.6,920.1
73.9,122.3,1.6,48.6,918.7
73.7,121.1,1.6,47.8,924.8
73.9,120.3,1.6,47.8,921
74.3,120.5,1.6,47.8,918.8
74.6,121.9,1.6,48.1,921.4
74.5,123,1.6,48.4,923
74.2,122.9,1.6,48.2,920.3
74.2,121.6,1.6,48.7,918.1
74.3,120.6,1.6,48.9,921
74.7,120.4,1.6,48.9,916.7
75.2,121.6,1.6,49.2,921.5
75,122.9,1.6,49.6,920.9
74.6,123.2,1.6,49.1,918
74.3,122.4,1.6,49.3,916.6
74,121.2,1.6,49.3,915.4
73.9,120.4,1.6,48.6,926
74.1,120.7,1.6,47.8,916
74.3,122.1,1.6,47.7,925
73.9,122.9,1.6,48.1,925.9
73.5,122.3,1.6,47.4,929.2
73.3,120.9,1.6,47.5,922.7
73.4,119.8,1.6,47.5,924
73.7,119.6,1.6,47.6,918.4
74,120.7,1.6,47.4,927.6
74.1,122.2,1.6,47.5,919.3
74,122.7,1.6,47.9,918.3
73.9,121.8,1.6,48.5,919
73.9,120.7,1.6,48.1,913.2
74.2,120.3,1.6,48.3,920.6
74.5,121,1.6,48.2,926.9
74.6,122.5,1.6,48,921.1
74.3,123.3,1.6,48.2,914
73.8,122.7,1.6,47.9,923.1
73.5,121.3,1.6,47.5,925
73.6,120.3,1.6,47.8,918.8
73.5,120.1,1.6,48,919.2
73.5,121,1.6,47.5,915.5
73,122.5,1.6,47.7,918.5
72.4,122.9,1.6,47.5,994.4
72.3,122,1.6,47.4,1002.2
72.3,120.7,1.6,47.6,995
72.6,119.9,1.6,47.8,1000.2
72.9,120.1,1.6,48.2,1000.1
72.9,121.6,1.6,47.4,986.1
72.8,122.9,1.6,47.5,1000.5
72.6,122.9,1.6,47.6,995.2
72.3,121.6,1.6,47.4,993.7
72.4,120.6,1.6,47.6,992.5
72.8,120.1,1.6,47.6,998.2
73.3,120.7,1.6,48.2,997.8
73.4,122.2,1.6,48.7,990.4
72.8,123,1.6,48.3,998
72.3,122.4,1.6,47.9,992.9
72.1,121.3,1.6,47.5,998.3
72.1,120.4,1.6,47.5,993.1
72.2,120.2,1.6,47.3,993.7
72.5,121.2,1.6,47,992.8
72.3,122.7,1.6,46.7,994.2
72.1,123.1,1.6,46.5,997.8
71.8,122.1,1.6,46.8,992.7
71.6,121,1.6,46.8,995.9
71.7,120.2,1.6,46.7,996.6
71.9,120.1,1.6,46.6,997.7
72.1,121.4,1.6,46.1,991.2
72.1,122.7,1.6,46.3,991.8
71.8,122.9,1.6,46.2,993.9
71.6,121.9,1.6,46.5,997.2
71.3,120.9,1.6,46.5,1004.5
71.4,120.2,1.6,45.8,1003.1
71.7,120.4,1.6,45.7,991.9
72,121.8,1.6,45.7,1001.3
72,123.1,1.6,46,995.1
71.8,122.9,1.6,46.3,998.6
71.4,121.8,1.6,46.5,996.4
71.2,120.7,1.6,46.1,999.4
71.3,120.1,1.6,45.7,1001
71.8,120.4,1.6,45.6,1000.6
72,122,1.6,46.1,996.1
71.7,123.1,1.6,46,1001.4
71.3,122.7,1.6,45.7,999.9
70.9,121.5,1.6,45.7,1002.3
70.8,120.6,1.6,45.1,1002.9
71.3,120.1,1.6,45.6,1008.9
71.6,120.7,1.6,46.3,995.5
71.3,122.2,1.6,45.4,1005.5
70.9,123.1,1.6,45,991.3
70.6,122.5,1.6,44.7,1000
70.5,121.4,1.6,44.7,998.9
70.5,120.4,1.6,44.8,1005.4
70.7,120.1,1.6,44.5,994.2
71.1,121,1.6,44.2,1000.3
71.2,122.4,1.6,44.4,1004.9
70.9,123.3,1.6,44.9,999.6
70.5,122.6,1.6,44.3,994.2
70.5,121.5,1.6,44.4,993.3
70.6,120.7,1.6,44.4,994.9
71.1,120.4,1.6,44.3,999.8
71.6,121.4,1.6,44.8,1001.6
71.6,122.8,1.6,45.2,1010
71.3,123.2,1.6,45.6,1005.7
71,122.3,1.6,45.4,1003.1
70.6,121.2,1.6,45.5,1006.7
70.4,120.5,1.6,44.3,990.5
70.8,120.5,1.6,44.4,999.6
70.9,121.7,1.6,44.2,991.4
70.7,123.1,1.6,44,992.1
70.3,123.4,1.6,43.7,994.8
69.9,122.4,1.6,43.4,996.8
69.9,121.3,1.6,43.2,1000.2
70.4,120.6,1.6,43.5,995.6
70.9,120.7,1.6,43.9,1005.4
71.2,122.1,1.6,44.1,994.7
71,123.3,1.6,44.3,998.7
70.5,123,1.6,44.1,995.3
70.3,121.9,1.6,43.9,995.6
70.3,120.9,1.6,44,1003.2
70.8,120.3,1.6,44.3,998.4
71.1,120.8,1.6,44.7,1001.5
71.1,122.3,1.6,44.4,1007.2
70.7,123.3,1.6,44.4,1005
70.5,122.9,1.6,43.6,1008.1
70.4,121.9,1.5,44.3,996.4
70.3,120.9,1.6,44.5,997.9
70.2,120.5,1.6,44.1,995.9
70.4,121,1.6,43.5,1000.1
70.5,122.6,1.6,43.4,1001.4
70.2,123.6,1.6,43.4,1000
69.7,123,1.6,42.8,996.7
69.5,121.9,1.6,42.8,1004.6
69.5,121.1,1.6,42.8,996.2
69.8,120.5,1.6,42.9,993.9
70.1,121.1,1.6,42.9,1005
70.2,122.7,1.6,42.7,1006.4
70.1,123.6,1.6,42.7,1005.1
69.8,123.1,1.6,43.1,1004
69.6,122.1,1.6,43.1,1000.7
69.5,121.1,1.6,42.7,1000.1
69.8,120.7,1.6,42.7,998.4
70.2,121.3,1.6,42.7,1009.7
70.3,122.8,1.6,42.8,995.4
70.1,123.7,1.6,42.7,991.8
69.9,123.1,1.6,43,1004.8
69.6,122,1.6,42.9,1008.4
69.6,121.1,1.6,42.6,995.8
70.1,120.6,1.6,42.7,1003.8
70.8,121.3,1.6,43.4,1001.9
71.1,122.8,1.6,44,1011.2
71.1,123.7,1.6,44.2,997.4
71,123.2,1.6,44.8,1005.5
70.8,122.1,1.6,45.9,1002.5
69.9,121.1,1.6,44.6,1002.8
70.1,120.6,1.6,42.3,1002.6
71.3,121.2,1.6,43.4,1006.5
72.2,122.7,1.6,45.6,998.9
72.8,123.6,1.6,47.4,1004.1
73.1,123.2,1.6,49,1004.5
73.9,122,1.6,52.7,999.2
73.6,120.7,1.6,55.5,1001.9
73.1,119.9,1.6,55.1,998.4
72.4,120.1,1.6,55,1005.9
