Water Temp(F),Water Flow Rate(gpm),Intake Air Temp(F),Air Flow(cfm)
120.4,0.2,74.5,976.0
121.2,0.6,69.4,627.9
120.6,0.4,33.5,944.9
120.8,0.4,57.1,530.9
120.8,0.2,74.7,1165.1
120.6,0.2,75.2,1179.8
123.0,1.6,60.3,1161.7
123.5,0.2,49.1,1170.4
119.9,0.2,56.1,723.3
121.6,0.8,68.1,1262.6
123.0,0.2,48.1,1165.4
122.8,0.9,46.5,860.0
121.7,0.8,61.8,1048.6
122.2,1.6,40.6,976.5
116.0,0.0,63.1,1224.7
117.7,0.1,81.4,868.2
122.1,0.6,53.8,1235.8
120.8,0.4,54.6,1228.0
121.7,1.6,42.0,702.0
120.0,0.1,59.1,606.5
118.2,0.1,73.3,647.9
118.9,0.1,60.2,600.6
119.9,0.2,44.7,1223.9
120.9,1.2,50.9,1155.8
122.7,0.2,51.2,1174.3
122.6,0.3,81.6,792.1
116.3,0.0,63.1,1232.5
118.7,0.1,55.6,640.2
120.6,0.2,51.7,1175.8
118.8,0.1,74.8,731.3
120.3,0.2,62.6,784.1
119.1,0.3,56.5,1222.0
121.8,0.2,48.9,1172.0
120.2,0.3,57.9,863.5
121.4,0.3,54.5,1085.7
118.9,0.2,56.4,804.5
120.7,1.1,45.5,779.9
119.8,0.3,79.5,1384.0
119.8,0.8,62.2,1063.7
122.4,1.6,61.3,1150.5
120.4,1.6,58.2,1232.4
120.7,0.2,67.2,1067.1
121.7,1.6,50.2,844.3
120.6,0.6,82.3,1384.0
120.8,0.4,77.9,1196.8
117.8,0.1,73.3,653.3
120.7,0.2,75.3,1191.0
121.2,0.6,61.5,1084.2
121.5,0.2,57.4,571.1
122.6,0.0,37.1,648.5
120.0,0.2,55.9,854.0
122.5,1.6,47.2,974.0
123.7,1.1,31.9,560.8
120.4,0.2,61.5,573.8
120.6,1.6,61.4,1181.7
123.3,0.4,81.1,720.0
122.0,1.6,41.6,704.2
120.2,0.2,62.1,1019.5
121.8,1.1,60.6,992.6
121.3,1.1,31.9,791.6
122.4,0.3,68.4,1306.0
119.8,1.6,41.0,992.6
120.6,0.2,74.2,821.4
120.5,0.2,62.3,1020.7
113.1,0.0,56.7,870.5
119.9,0.2,75.8,662.5
119.0,0.2,76.0,668.9
121.3,1.1,30.8,791.9
121.0,0.2,51.7,1161.4
120.5,0.4,82.4,1383.5
121.6,0.2,50.4,1166.3
119.5,0.2,80.4,939.6
121.0,0.8,43.1,928.6
121.1,0.1,76.8,574.3
119.6,0.3,74.5,1191.9
119.9,1.1,61.8,1339.2
121.9,0.8,56.9,1168.5
121.7,1.1,56.2,598.7
118.5,0.2,77.5,1360.1
117.8,0.1,81.0,1100.8
120.4,0.8,62.4,1046.7
118.9,0.1,57.1,642.1
120.7,0.2,65.1,1025.3
118.0,0.1,82.2,1174.2
122.5,0.8,48.9,1217.9
121.6,0.8,45.9,1216.5
119.7,1.5,53.2,868.2
121.8,0.8,62.8,1075.4
123.6,1.1,30.6,795.4
119.7,0.6,53.3,534.3
118.7,0.2,55.9,852.6
114.4,0.0,39.4,649.1
119.2,0.1,74.1,723.0
117.3,0.0,54.8,866.7
119.8,0.3,57.0,542.6
121.2,0.1,57.8,639.0
120.6,1.1,51.0,851.0
120.3,0.2,82.2,1015.4
121.1,1.6,60.3,518.2
123.4,0.2,51.6,1178.7
118.9,0.2,61.8,833.6
120.3,0.3,57.3,1019.5
118.6,0.1,73.2,653.3
120.4,0.8,61.9,1073.5
121.1,0.9,47.7,859.8
119.6,0.2,41.6,1084.3
121.0,0.8,56.1,1120.8
119.4,0.0,39.3,649.7
120.2,0.3,53.4,1236.7
122.3,0.4,54.9,1006.6
119.1,0.2,74.8,1170.0
121.7,0.8,62.5,1080.3
120.7,0.2,81.7,646.0
122.0,1.6,49.6,992.3
117.2,0.1,79.2,576.0
119.3,0.2,75.2,1164.2
121.6,0.4,81.1,718.4
118.8,0.1,71.8,1020.3
119.2,0.1,72.7,648.4
121.5,0.2,51.4,1174.0
120.0,1.6,55.1,1143.7
120.2,0.2,74.9,1154.9
121.4,0.1,50.6,1166.9
119.0,0.2,83.0,579.7
122.5,0.2,54.3,1018.3
122.4,0.2,50.6,1173.1
116.5,0.3,58.5,1230.5
122.8,1.1,28.4,707.5
119.4,0.2,77.5,897.5
120.7,0.4,67.3,992.6
118.4,0.1,57.9,1004.5
121.1,0.8,62.0,1063.2
124.5,0.0,37.2,653.0
119.2,0.1,73.3,654.2
121.1,0.4,55.3,636.3
120.3,0.2,62.9,528.0
120.3,0.2,63.2,1025.9
122.2,0.8,63.9,1355.7
119.9,0.4,40.2,935.4
122.2,1.6,49.9,704.4
120.7,0.3,81.7,795.8
120.8,0.2,69.3,1082.3
120.6,1.6,58.7,1158.3
122.5,0.3,54.7,635.2
120.1,0.8,66.5,960.4
122.5,0.8,55.7,1221.9
121.2,0.2,52.2,1163.7
119.0,0.2,62.4,791.7
121.7,0.4,29.8,1101.6
119.6,1.6,41.6,977.0
120.3,0.2,51.3,1178.4
119.9,0.6,66.2,653.7
118.8,0.2,62.2,799.0
122.5,1.6,55.0,881.4
120.4,0.2,74.1,1002.8
117.5,0.1,82.2,1189.1
119.0,0.2,75.2,1184.1
118.6,0.2,75.0,740.0
118.7,0.2,62.4,830.2
123.2,0.2,52.9,784.4
120.6,0.3,57.1,1012.4
119.3,0.2,62.5,801.5
117.5,0.0,54.6,867.7
119.5,0.6,47.3,1082.3
118.6,0.2,56.3,848.9
122.6,1.6,53.8,842.1
122.7,0.3,56.4,638.9
120.2,0.2,77.3,1301.1
120.4,1.1,50.2,844.9
121.2,0.2,54.4,790.6
121.8,1.6,42.3,1162.5
118.6,0.1,72.9,665.0
117.9,0.1,80.3,1101.7
122.1,0.8,65.2,897.5
121.8,0.6,53.8,1248.3
121.9,0.8,56.1,1237.7
121.8,0.6,82.1,1389.9
121.3,0.8,67.1,977.4
123.2,0.9,46.0,863.5
121.8,0.0,36.4,657.6
120.6,1.6,58.7,1168.1
122.2,0.4,68.9,787.0
121.0,0.2,80.2,944.5
119.5,0.4,57.1,551.4
120.8,1.1,50.8,855.0
120.6,0.6,68.0,614.3
118.7,0.2,55.2,725.8
121.4,1.6,52.7,963.8
120.7,0.4,75.2,844.4
120.1,0.2,57.1,568.6
115.6,0.0,57.6,862.5
121.7,0.4,54.2,1012.3
120.0,0.2,61.9,805.4
121.2,0.3,72.2,807.3
122.3,1.6,57.3,1260.7
117.9,0.1,73.3,662.5
121.4,0.4,74.5,847.8
119.5,0.2,74.3,840.9
117.5,0.1,80.7,1112.0
123.8,0.0,35.6,650.4
123.4,1.1,34.8,563.7
121.1,0.6,59.0,564.9
119.4,0.1,72.8,983.3
115.8,0.2,76.4,1356.7
118.9,0.2,45.3,1241.7
119.3,1.2,39.1,999.7
119.9,0.2,75.4,1188.5
121.7,1.6,59.5,530.4
120.2,0.2,56.5,570.2
121.5,0.6,62.1,1067.1
122.3,1.6,41.8,703.9
121.3,0.0,34.3,649.2
119.4,0.2,62.4,825.8
121.2,0.2,60.7,575.1
117.5,0.1,80.2,1102.7
121.0,0.6,44.8,852.2
116.2,0.0,63.5,1231.1
122.1,1.1,60.9,1346.0
119.4,0.1,74.8,748.8
122.6,1.6,44.3,994.2
119.6,0.4,81.3,1396.7
119.0,0.1,73.3,645.0
124.9,0.0,37.8,656.7
119.6,0.2,75.2,1183.7
120.9,0.3,46.5,722.4
119.6,1.1,55.6,1159.8
119.0,0.2,55.6,850.6
123.3,0.2,48.6,1182.0
120.0,0.4,68.3,976.5
120.4,0.2,50.5,1185.6
122.2,0.6,39.1,790.8
121.2,0.6,47.2,1085.6
120.3,0.8,66.8,1001.3
122.0,0.9,47.6,858.2
121.3,0.2,55.3,1019.5
122.2,1.1,55.2,1152.5
120.8,0.2,75.9,665.4
118.5,0.1,79.3,579.9
120.5,0.3,73.2,834.6
119.8,0.6,67.7,977.4
122.4,1.6,41.7,969.2
104.6,1.6,53.6,1224.7
121.5,0.2,55.8,563.2
120.9,0.2,75.8,651.3
123.5,1.1,29.8,787.3
116.6,0.1,81.6,1104.0
120.2,0.3,53.7,709.7
120.8,0.2,82.2,1013.2
119.4,0.0,55.8,866.0
119.7,0.2,75.3,1165.6
120.5,0.3,51.7,714.2
121.9,0.6,54.4,1175.0
120.6,0.6,61.2,801.0
122.3,0.8,69.9,1341.1
119.6,1.6,47.1,985.2
118.9,0.2,61.9,808.3
120.2,1.6,56.5,1329.9
116.9,0.1,82.4,1198.5
120.1,0.3,69.2,838.0
121.6,0.2,60.7,567.3
120.2,0.3,49.2,716.8
121.6,1.1,29.0,713.4
120.2,1.6,60.0,536.3
118.7,0.1,75.0,774.6
121.1,0.2,81.9,1013.9
122.3,1.1,29.5,795.6
121.9,0.3,53.2,637.4
121.9,1.6,40.7,1218.3
119.9,0.3,57.3,524.6
119.7,0.2,62.0,805.8
117.1,0.1,81.3,945.0
120.6,0.2,60.6,1018.6
119.4,0.2,56.3,857.0
120.9,0.0,55.8,862.9
121.1,1.6,56.7,893.6
120.7,1.6,57.4,1338.7
122.4,1.1,61.0,1331.4
121.4,0.4,54.4,1003.7
122.6,1.6,41.5,997.4
121.3,0.3,65.5,847.3
120.3,1.6,49.6,923.3
122.8,1.2,33.6,562.2
118.4,0.1,58.1,1004.9
121.6,0.6,47.8,1087.5
124.8,0.6,50.9,639.2
121.0,1.6,54.2,864.3
117.6,0.1,80.7,1105.2
118.2,0.2,45.3,1231.4
121.0,0.2,80.2,954.3
120.5,0.2,75.8,1099.3
119.5,0.2,47.7,1232.2
122.1,0.2,54.6,791.2
121.5,0.3,78.3,1392.3
121.9,0.8,45.4,1218.1
123.2,0.9,46.3,865.2
118.2,0.1,73.1,646.9
122.7,1.6,60.4,649.4
121.6,1.1,30.1,784.9
122.3,1.1,30.3,798.3
119.2,0.1,74.8,710.8
120.2,0.2,74.8,1010.1
117.7,0.1,82.2,1179.6
124.0,0.2,47.9,1179.0
122.5,0.2,47.2,1181.3
117.9,0.1,73.1,665.9
120.6,0.4,80.0,766.8
123.4,1.6,51.6,1075.2
118.0,0.1,82.2,1187.3
120.8,0.3,76.3,658.6
120.3,0.6,68.6,601.1
123.5,0.0,36.2,653.5
121.4,0.2,62.7,1015.7
118.0,0.1,80.1,1101.5
123.4,0.0,36.8,650.7
119.4,0.2,56.0,1019.3
119.6,0.2,53.9,1079.1
121.3,1.6,48.5,1252.9
121.4,0.4,53.2,1013.0
121.6,0.2,53.8,789.6
122.9,0.8,38.7,930.8
118.7,0.1,73.3,655.7
121.0,0.6,71.3,682.0
120.2,1.1,49.8,844.6
120.2,0.4,35.4,943.3
121.1,0.4,53.9,1237.3
122.7,1.6,59.7,1169.5
122.6,1.6,41.9,996.0
122.0,0.2,50.6,1179.2
121.4,1.1,34.7,563.2
120.0,0.2,61.9,827.8
120.8,0.2,52.3,1170.5
121.5,0.6,67.9,977.0
120.4,0.8,61.7,1095.9
120.6,0.2,68.7,1073.5
120.6,0.3,78.2,1401.6
117.5,0.1,81.2,1096.0
119.4,0.2,46.2,1226.3
120.0,1.1,54.3,723.9
120.9,0.4,30.5,941.7
116.6,0.1,82.1,951.3
120.7,0.4,82.6,1347.0
120.8,0.3,56.2,858.5
118.8,0.1,72.0,1014.5
120.2,1.6,52.9,844.1
118.4,0.1,58.6,1004.5
121.1,0.4,69.7,798.5
119.0,0.1,73.2,615.7
117.9,0.1,79.4,577.4
120.6,1.6,41.1,1228.4
121.4,0.2,40.8,1077.1
120.7,0.2,81.4,1021.0
117.7,0.1,81.6,863.3
120.6,0.2,63.2,541.6
119.5,0.4,78.3,1176.8
121.7,1.1,54.3,691.8
121.4,0.4,35.3,944.3
119.6,0.6,48.0,1080.2
123.2,1.1,29.3,786.3
120.0,0.2,55.9,720.9
119.8,0.2,53.5,1087.0
122.1,1.6,58.7,1358.7
120.7,0.2,49.6,1178.0
120.7,0.2,64.4,1020.9
122.6,1.6,54.1,852.2
121.5,0.3,51.2,712.8
120.6,0.3,61.8,536.3
121.9,0.2,55.2,791.7
121.9,1.6,42.5,1160.1
124.0,0.0,36.9,647.1
119.6,0.2,42.4,1073.8
121.1,1.1,46.2,770.9
119.5,0.3,68.2,1220.7
121.7,0.8,56.2,1233.0
121.5,0.4,82.9,1339.2
116.1,0.0,63.1,1227.9
122.0,1.6,60.1,556.2
121.0,1.6,45.9,963.8
119.4,0.2,75.6,661.5
121.1,1.1,53.9,522.6
119.5,0.2,56.1,850.7
119.5,1.6,41.7,705.8
121.4,0.0,36.1,649.4
119.9,0.2,72.8,1059.3
119.2,0.2,74.3,1004.7
121.5,0.4,78.2,1191.0
119.5,0.2,62.1,573.1
119.0,0.1,75.1,560.6
120.6,0.3,48.8,717.6
120.3,1.6,47.9,969.2
120.1,0.2,62.0,814.6
123.7,1.1,30.9,799.1
119.9,0.2,76.1,1114.4
122.0,0.3,45.9,715.2
120.7,1.1,51.0,857.2
121.8,1.6,42.0,968.7
119.2,0.2,55.9,718.0
123.7,1.6,49.1,990.4
122.9,0.1,74.5,578.4
123.6,1.2,36.0,561.5
121.0,0.9,47.7,857.1
123.4,0.2,48.9,1174.7
121.3,1.2,50.7,1157.8
120.7,0.2,75.2,1186.6
118.1,0.1,80.1,1101.1
116.6,0.0,63.2,1228.5
119.4,0.3,60.6,555.8
120.7,1.1,29.0,790.6
119.0,0.0,55.5,870.0
121.2,0.2,49.7,1167.9
119.5,0.3,77.0,1015.5
119.7,0.4,67.2,973.5
122.7,0.2,46.2,1228.2
122.1,1.2,47.6,848.9
122.2,0.2,48.7,1183.5
120.4,0.2,61.2,570.2
121.7,0.2,51.7,1167.9
122.3,0.6,54.3,1229.3
122.1,0.6,53.6,1228.8
120.7,0.3,53.2,1228.3
117.2,0.1,79.1,798.5
124.0,0.0,37.5,649.1
122.3,0.8,46.9,864.2
120.8,0.2,51.9,1162.2
121.8,0.8,61.9,1072.0
116.8,0.0,63.0,1236.9
122.1,0.6,54.6,1162.2
120.2,0.6,44.3,856.2
122.9,1.2,56.0,706.7
123.2,0.2,49.3,1172.9
119.8,0.6,81.3,1380.1
119.7,0.3,72.9,1012.1
120.9,0.3,52.6,941.5
117.1,0.0,54.7,865.9
121.3,1.2,34.2,567.8
119.7,0.4,66.9,968.2
120.4,0.2,75.1,1159.8
120.4,0.4,54.8,636.3
120.8,0.2,74.6,951.1
121.4,0.6,51.6,637.6
121.2,0.6,82.2,1387.9
121.3,0.8,61.8,1067.6
120.5,0.2,77.5,949.4
119.4,0.3,77.0,1007.7
116.0,0.0,63.3,1225.9
120.2,0.8,55.7,1143.2
119.5,0.4,76.6,1173.9
119.8,0.2,75.3,1167.1
120.3,0.2,40.4,1081.2
120.1,0.2,75.2,581.6
120.3,0.6,80.4,1361.1
121.0,0.8,35.9,640.6
121.7,0.4,82.3,1351.4
119.2,0.1,74.5,705.9
119.8,0.8,65.0,880.9
122.0,0.9,47.2,854.1
123.6,1.1,33.6,565.3
121.1,0.3,49.1,722.4
120.6,0.2,54.0,1018.7
122.0,1.6,41.7,708.5
121.4,0.0,62.7,1226.8
120.4,0.3,56.5,1227.0
118.7,0.2,75.2,1177.3
118.5,0.1,73.4,639.6
119.1,0.2,75.1,1171.5
120.4,0.4,29.7,1104.2
120.8,0.8,38.9,924.9
120.9,0.8,53.7,536.3
118.8,0.2,61.9,807.3
119.7,1.6,40.0,974.0
122.3,0.8,41.9,936.1
122.0,1.1,30.5,794.2
120.4,1.1,53.1,528.5
119.1,0.1,72.9,625.5
120.1,0.8,63.8,1349.4
121.8,0.2,54.8,791.2
119.6,0.2,68.4,1041.8
121.2,1.6,59.2,1347.9
123.7,1.1,34.9,559.6
120.2,1.6,60.7,1162.7
119.0,0.1,51.2,1177.4
122.6,0.2,60.7,1025.3
119.5,0.6,40.3,1018.0
122.4,1.1,62.5,1354.3
120.9,0.8,56.3,1217.6
121.4,0.2,64.4,571.6
120.9,0.2,75.2,839.5
117.1,0.1,81.7,1091.8
117.5,0.1,81.9,871.7
120.7,0.6,66.8,1015.5
120.6,0.3,61.8,560.1
120.5,0.3,62.0,561.9
122.8,1.6,57.7,1336.7
120.0,0.8,62.2,1078.8
117.8,0.1,75.0,723.9
119.1,0.3,55.3,1223.2
119.7,0.3,55.3,1233.7
121.2,0.8,55.6,1230.0
121.0,1.2,39.0,989.8
119.5,0.4,33.8,938.2
121.6,1.6,61.0,519.7
119.7,1.1,50.0,845.2
119.4,0.2,64.6,1016.3
119.7,0.3,78.4,1389.9
120.9,1.1,29.1,796.3
118.6,1.6,40.2,1227.8
120.8,0.8,43.4,924.4
119.9,1.6,49.1,917.7
120.4,0.6,72.3,1171.5
120.1,1.6,56.5,646.4
121.6,0.8,56.2,1230.6
116.6,0.1,81.1,1098.3
120.7,0.2,63.7,869.7
123.5,1.1,30.3,786.5
120.7,0.4,68.1,791.9
121.7,1.6,55.1,901.9
121.1,0.8,42.5,927.1
118.4,0.1,77.7,579.2
122.8,0.2,57.1,1028.5
119.4,0.1,58.4,1004.5
122.5,1.6,46.8,985.2
121.4,0.6,39.9,1016.2
119.7,0.2,45.0,1236.8
120.8,0.6,43.6,851.6
119.8,0.8,66.0,872.6
120.8,1.1,29.7,791.9
121.3,0.8,63.4,1350.4
119.8,0.6,61.9,1067.6
120.2,0.4,82.3,1384.0
104.6,0.1,72.1,1295.3
122.1,0.9,47.0,863.6
119.4,1.6,60.0,1085.7
122.8,1.1,29.5,786.0
120.7,1.2,50.2,1165.2
122.3,1.6,61.0,1094.4
119.8,0.2,62.3,810.2
118.1,0.1,74.0,733.2
121.5,0.3,77.4,1337.2
120.4,0.2,83.9,579.7
123.4,0.2,51.5,1174.3
122.0,0.0,36.7,646.7
121.9,0.8,44.3,1225.7
120.2,0.2,75.2,900.4
121.5,1.6,52.7,773.7
122.9,1.6,51.1,1155.8
121.9,0.2,50.8,1176.4
120.7,0.6,40.3,1016.1
120.7,0.4,54.4,1011.3
119.8,1.6,61.6,1195.4
121.7,0.4,54.4,1011.6
120.5,0.2,63.6,1018.7
119.9,0.3,53.8,1079.6
120.0,0.2,61.7,812.2
117.3,0.1,79.2,803.2
121.3,1.1,30.4,795.5
121.3,0.8,62.4,1069.6
119.3,0.1,57.3,644.5
121.6,0.4,57.9,1231.9
122.8,1.6,50.0,1153.4
119.7,0.6,61.8,1053.0
118.6,0.1,73.3,659.1
120.6,0.4,80.0,1367.9
120.8,0.8,47.1,1232.9
121.7,1.1,60.8,1364.0
120.5,0.3,54.8,1236.6
121.8,1.1,56.2,605.0
120.0,0.2,75.0,733.7
119.7,1.6,47.4,978.4
120.7,0.8,41.4,934.6
120.9,0.2,74.6,989.1
121.0,0.4,81.1,717.8
121.1,0.4,55.0,1012.9
124.6,0.0,36.9,647.1
117.3,0.0,61.0,1250.9
116.4,0.0,63.7,1235.3
121.6,1.6,49.5,1156.8
120.0,0.2,82.0,1017.1
120.9,0.4,32.9,937.8
121.1,0.2,62.4,573.1
122.3,0.2,54.9,1022.8
120.4,1.6,57.8,1342.6
116.6,0.1,81.2,1098.4
120.1,0.8,53.8,501.6
121.0,1.6,62.0,1179.8
121.2,0.4,82.9,1377.7
120.1,0.3,53.4,1082.7
122.8,0.8,45.3,1226.8
118.7,0.2,61.7,796.6
120.3,0.8,61.9,778.5
120.2,0.2,74.9,1177.3
119.6,1.1,65.0,797.1
121.2,0.4,77.8,1175.4
117.7,0.1,82.2,1193.0
120.2,0.6,70.1,1159.8
122.0,0.2,49.3,1178.1
120.1,0.8,66.0,1354.8
120.9,0.2,62.9,579.2
119.6,0.6,47.4,1097.6
119.3,0.3,57.9,858.1
119.3,0.2,73.7,663.5
120.3,0.2,52.0,1093.2
118.8,0.2,62.2,818.5
119.8,0.4,74.5,837.5
121.6,0.6,71.1,672.8
119.7,0.2,56.3,858.1
120.8,0.2,41.1,1083.0
122.8,1.6,61.7,1181.7
122.2,1.1,52.7,526.5
121.8,0.8,62.8,1063.2
120.8,0.2,75.3,1190.5
122.6,1.6,59.5,1317.2
121.1,0.2,61.8,572.1
115.4,0.0,63.4,1228.8
119.7,0.2,55.9,719.8
118.3,0.1,57.9,1008.1
118.8,0.1,71.6,681.0
119.6,0.6,64.7,635.7
120.0,0.8,63.8,1328.9
122.1,0.8,65.0,908.7
119.0,0.0,55.5,863.3
120.7,0.0,55.2,863.7
120.1,0.3,58.0,861.4
121.8,0.2,56.4,1014.0
119.3,0.4,37.1,939.2
119.3,0.2,62.3,838.5
121.2,1.6,58.6,560.6
121.2,0.4,81.8,1317.7
121.4,0.8,55.8,1233.5
122.7,1.1,28.9,706.7
119.1,0.1,75.1,703.0
122.7,0.8,38.5,930.6
115.5,0.0,63.7,1234.2
119.8,0.3,72.7,829.7
121.0,0.4,54.4,1006.6
117.1,0.0,63.0,1231.4
118.5,0.4,31.6,942.0
120.5,1.6,44.4,991.6
119.7,0.3,57.7,862.8
122.2,0.2,51.3,1180.5
120.7,0.2,55.1,569.7
119.9,0.8,53.6,534.8
121.8,0.8,64.7,1340.1
120.8,0.2,75.5,1181.7
121.4,0.3,51.0,938.8
122.2,0.8,82.6,1395.2
119.7,1.6,40.1,972.6
119.7,0.2,50.6,1174.8
122.7,0.2,46.7,1233.8
122.6,0.3,81.5,791.7
122.3,0.8,56.3,1232.4
118.5,0.0,54.9,871.5
121.1,0.4,38.8,936.9
121.0,0.8,69.8,1350.4
121.8,0.3,46.9,715.8
120.8,0.2,81.8,1016.5
123.6,1.1,30.4,794.1
120.0,0.1,52.9,1179.2
120.5,0.2,61.6,787.9
121.1,0.2,64.0,569.3
122.0,1.1,63.0,1072.0
122.6,1.6,57.2,1316.7
122.1,1.6,60.5,1166.6
122.5,0.1,51.3,1181.3
121.3,0.6,72.4,1152.5
124.1,0.2,55.4,1025.4
116.2,0.0,62.3,1222.5
117.8,0.1,79.1,792.0
121.2,0.2,55.8,725.8
123.3,1.6,48.3,1148.5
120.9,1.2,39.6,995.1
119.9,1.6,59.1,1174.4
120.2,0.2,75.2,606.9
119.7,0.6,70.1,1208.5
121.8,0.6,51.3,640.7
121.4,0.4,32.8,940.7
118.6,0.1,73.3,1322.6
120.5,0.4,76.1,1191.0
115.5,0.0,63.4,1233.6
118.2,0.1,56.0,644.8
119.9,0.2,41.3,1080.2
120.0,0.2,44.9,1230.9
119.2,0.1,73.3,657.6
120.5,0.2,63.1,574.2
122.4,1.6,34.7,779.5
121.1,0.2,54.7,1028.4
122.3,1.6,53.3,838.2
119.6,1.6,47.2,956.5
120.9,0.2,82.0,1006.3
121.7,0.9,46.5,859.1
121.6,0.3,46.8,723.2
121.3,0.2,51.1,1176.8
117.0,0.1,81.4,1095.4
123.0,1.6,42.8,996.7
119.4,0.2,55.5,722.2
120.8,0.3,61.9,531.4
120.8,1.2,46.7,769.9
118.1,0.3,56.3,1225.0
119.3,0.2,62.3,838.5
121.8,0.8,42.5,936.1
120.2,1.6,37.8,1240.1
120.9,0.8,35.5,932.1
121.0,0.2,63.7,571.4
120.5,0.3,56.6,1228.6
119.6,0.6,40.0,1010.9
119.6,0.2,75.5,665.9
121.6,1.6,58.2,1151.5
120.3,0.8,63.4,1336.2
119.6,1.6,47.2,956.5
121.9,0.4,54.6,1007.4
120.0,0.3,68.2,1050.1
122.6,1.6,60.0,555.3
120.2,0.3,53.4,715.2
121.1,0.8,46.9,856.3
121.5,0.4,81.7,1367.0
119.9,1.6,47.8,1263.6
121.1,0.6,39.9,1003.5
119.2,0.1,72.7,645.0
121.1,0.4,59.9,560.9
121.1,1.1,53.4,536.7
120.7,0.8,62.0,1082.7
121.5,1.1,55.3,1139.8
121.5,0.6,72.6,726.4
119.9,0.2,51.5,1173.2
117.4,0.1,80.6,1103.5
119.2,0.2,75.7,670.3
119.1,0.3,55.6,1233.8
121.4,0.4,80.8,1345.0
120.4,0.2,63.9,1024.3
120.7,0.8,39.5,931.2
120.6,0.8,61.5,1069.6
119.9,0.6,69.1,631.8
120.8,0.6,70.1,1169.5
122.7,0.1,52.3,1176.8
121.2,0.8,61.5,612.3
123.5,0.0,37.0,653.7
120.6,0.3,57.9,1220.1
123.3,0.0,38.9,649.5
120.5,0.3,54.4,1091.9
119.4,1.6,42.6,1242.7
121.2,1.1,33.5,563.3
120.2,1.6,61.8,1178.3
117.9,0.1,73.8,1299.2
122.6,0.2,50.9,1180.5
119.0,0.2,54.8,565.0
117.4,0.1,82.3,950.2
122.6,1.6,50.7,1072.5
119.8,0.2,45.5,1247.0
119.9,0.6,67.8,949.2
118.8,0.2,75.6,1355.7
118.0,0.1,79.1,802.5
116.4,0.0,63.3,1235.6
118.0,0.1,81.4,873.1
121.0,0.6,47.6,1081.9
119.6,0.2,69.0,1071.5
121.7,0.8,36.0,926.8
121.6,0.6,50.9,933.3
121.4,0.4,68.4,642.5
120.4,1.6,45.2,978.9
120.9,0.2,57.2,626.5
120.7,1.1,43.9,782.8
122.1,1.2,47.4,851.4
122.5,0.3,53.3,1089.0
120.7,1.5,41.5,984.8
121.5,0.8,62.8,1075.9
119.9,0.3,56.4,1217.3
122.8,0.8,37.6,923.2
121.9,1.6,61.6,1169.0
119.7,0.2,57.2,562.5
122.1,1.1,60.4,869.2
122.5,0.6,58.9,559.8
122.7,1.2,45.9,776.0
119.0,0.3,78.1,1423.5
122.7,1.6,51.1,1081.3
119.7,0.8,62.3,1092.0
121.7,0.3,56.3,632.2
119.4,0.1,75.0,745.4
121.0,0.8,61.8,1055.0
121.1,0.2,61.5,785.9
123.1,0.9,46.8,859.4
120.2,1.6,50.5,921.9
122.6,1.6,48.7,1005.2
122.8,1.1,30.3,793.3
123.0,0.8,39.3,926.9
121.4,0.9,47.5,855.5
119.5,0.2,82.2,644.0
117.1,0.0,63.0,1232.5
120.1,0.2,75.8,637.7
120.3,0.2,60.9,571.0
121.7,1.6,61.0,524.6
120.9,0.8,39.7,924.7
119.7,0.8,66.4,956.5
121.9,1.1,53.5,522.6
121.6,0.3,48.1,721.1
118.3,0.1,77.0,1089.6
120.1,0.2,54.2,1078.8
121.2,0.3,79.6,1356.7
122.1,1.6,40.7,966.7
120.7,0.2,53.8,797.1
120.3,0.2,54.8,1084.0
122.8,0.2,51.8,1171.4
118.8,0.1,75.0,749.3
115.4,0.0,61.8,1229.7
120.0,1.6,49.2,911.4
122.7,1.2,45.3,779.0
120.2,0.2,64.2,1021.2
122.7,1.6,58.1,1324.1
120.3,0.2,75.2,547.0
119.7,0.2,61.9,822.9
121.4,0.4,58.3,560.6
119.7,0.8,66.7,987.7
116.2,0.0,63.5,1232.8
119.7,0.2,51.9,1020.3
121.5,1.1,61.1,1313.8
123.1,0.9,46.9,857.2
119.9,0.2,52.2,1170.0
120.4,0.3,76.0,658.6
121.1,1.1,27.0,716.2
122.9,0.4,81.3,716.9
121.4,0.6,71.2,733.2
121.3,0.6,40.3,1009.0
121.3,0.4,79.7,743.9
120.4,0.6,40.4,1010.0
120.9,0.8,44.6,1222.0
120.4,1.6,57.2,868.2
118.3,0.1,75.2,736.1
122.7,0.2,40.7,1079.5
120.5,0.0,36.7,645.6
116.7,0.0,63.2,1233.1
121.0,0.8,55.7,1235.9
120.3,0.2,52.4,1020.9
119.8,0.2,61.1,569.5
118.9,0.0,57.1,862.1
121.5,1.1,30.0,789.1
120.0,0.6,81.9,1359.6
120.8,0.0,55.0,864.7
120.9,1.1,27.5,712.3
121.1,0.2,62.8,1014.9
121.5,0.3,49.7,719.4
117.0,0.1,82.2,1189.4
121.3,0.4,79.2,728.8
122.1,1.6,36.4,779.5
121.2,1.2,39.6,999.9
118.8,0.1,72.1,648.4
120.1,0.2,55.9,854.4
120.7,0.4,39.3,948.2
121.5,1.1,60.4,888.7
120.9,1.1,29.9,797.3
120.5,0.2,47.2,1232.1
119.8,1.6,41.8,952.1
